Parameter,Value,Error_Lower,Error_Upper,Fit_Type,Bootstrap_Index
var,0.8006156680619705,0.011762625926763885,0.0118154539425971,cov_diag,389
A,10118.7570487398,95.78103719040709,95.8452029389236,cov,390
mu,0.20016608832926505,0.008954919676764395,0.00891016401236024,cov,390
var,0.8022491657282124,0.01028395268473371,0.010299819367161607,cov,390
A,10123.645928644983,99.81473507729523,99.73005316299327,cov_diag,390
mu,0.19952958764548967,0.00888684548511634,0.008900537408236176,cov_diag,390
var,0.8005161714226243,0.011393969787758461,0.01143426960486801,cov_diag,390
A,10006.352824712976,95.65038000128662,95.98181252866675,cov,391
mu,0.20823322571122965,0.009106658901903434,0.009069656331981578,cov,391
var,0.831722974120534,0.010669138390026098,0.0106941418846253,cov,391
A,10021.065155903072,99.80898499256223,99.73137074995294,cov_diag,391
mu,0.21068743729132838,0.00901222112321789,0.009013670688825663,cov_diag,391
var,0.830064221736251,0.011802251230062729,0.011834152663024832,cov_diag,391
A,9961.329541817679,95.85719894789378,95.77597105161016,cov,392
mu,0.20250752043400633,0.009087611191168904,0.009085301050351642,cov,392
var,0.811835557176902,0.010685656663492428,0.010710643689320223,cov,392
A,9929.772252131006,99.82014003562458,99.72499158476673,cov_diag,392
mu,0.19920725873622366,0.009069753603461397,0.009086485003674448,cov_diag,392
var,0.8153785670644256,0.011922391097752491,0.01194940505092254,cov_diag,392
A,9940.081192690886,95.88720817131608,95.74950743931505,cov,393
mu,0.2021566078201015,0.009135260360566493,0.00912168788727894,cov,393
var,0.8235473850883267,0.010730738375718252,0.010787790339513093,cov,393
A,9941.624626806868,99.71869530468082,99.82813777722284,cov_diag,393
mu,0.20354966930478233,0.009098755647499705,0.009043952194687822,cov_diag,393
var,0.8179063266940999,0.011841497814148939,0.011960364874091016,cov_diag,393
A,9834.490280458882,95.75672123491334,95.87651675701024,cov,394
mu,0.20206432453985182,0.009179420325817669,0.009167065508767192,cov,394
var,0.7934776086961141,0.010835306135274959,0.010784577730528567,cov,394
A,9843.03611498358,99.77707677404536,99.76748913393138,cov_diag,394
mu,0.20539689518816576,0.009136666989184921,0.009146039906679265,cov_diag,394
var,0.7933962191242552,0.01198207015051402,0.012036425471983097,cov_diag,394
A,9954.86918292785,95.82261270653865,95.80198504607799,cov,395
mu,0.20816957363309183,0.009081567615447652,0.009076101650242687,cov,395
var,0.8115113694337159,0.01058215016412016,0.010626361024947602,cov,395
A,9991.401241435216,99.40122191224259,100.15029081701914,cov_diag,395
mu,0.21021031300725773,0.009056952539962346,0.008981768808677338,cov_diag,395
var,0.8091694237205831,0.011733723403518958,0.011713231637978383,cov_diag,395
A,10007.852858932809,95.85265918048171,95.77577239383233,cov,396
mu,0.2096723400236861,0.009042746814636212,0.00903779604227908,cov,396
var,0.8141555066585489,0.010596368838948773,0.010651769360552612,cov,396
A,9982.348368269277,99.75550100012443,99.79016368499796,cov_diag,396
mu,0.20848930266533877,0.009010640090505041,0.009045328930414537,cov_diag,396
var,0.810294735350585,0.011830721556955939,0.011835309535188868,cov_diag,396
A,10057.112713029941,96.23886323082236,95.40002494612115,cov,397
mu,0.20193699094893247,0.00907005485090588,0.008945292515226503,cov,397
var,0.8136159078265642,0.010496359065509275,0.010620778882880728,cov,397
A,10064.097118511338,99.87717467104515,99.66862690136657,cov_diag,397
mu,0.19750174097154757,0.008934916503162721,0.008980506690196266,cov_diag,397
var,0.8163207624709712,0.011706942514939214,0.011719965123230413,cov_diag,397
A,10047.470024141057,95.24916947640835,96.39268782767638,cov,398
mu,0.19786308068904193,0.009031988554056238,0.008951763982297072,cov,398
var,0.7950592841955179,0.01054177375679315,0.010664489125647748,cov,398
A,10069.65236518719,99.80679414740662,99.7380295325365,cov_diag,398
mu,0.1908292576662322,0.008932040147602606,0.008942712942200802,cov_diag,398
var,0.7975441376104785,0.011781667158846387,0.011825206003094129,cov_diag,398
A,9862.259984888677,95.27880867009385,96.36531954072893,cov,399
mu,0.19966612018809182,0.00914022196776272,0.009225579436371699,cov,399
var,0.8079227015199923,0.010824304188601312,0.010729668753554711,cov,399
A,9871.134326332436,99.79523628176088,99.75033271059475,cov_diag,399
mu,0.20031036102356026,0.009126596993375466,0.009131401083935302,cov_diag,399
var,0.8077632941000708,0.011962408219373376,0.011981579650505671,cov_diag,399
A,9946.425331203627,95.68032895014086,95.9547521069663,cov,400
mu,0.19661097892156928,0.009099862770148202,0.009098688495643348,cov,400
var,0.814538616454928,0.01071522820242462,0.010807336331796036,cov,400
A,9968.617401007068,99.95882949247545,99.58763180273935,cov_diag,400
mu,0.1958924083444576,0.009049706455537612,0.00903670759298408,cov_diag,400
var,0.8137981295580123,0.01194411267347361,0.012015373447082957,cov_diag,400
A,9873.84686040963,95.70233677692825,95.94118987901075,cov,401
mu,0.1948115238055058,0.009155925225051815,0.009199858267358613,cov,401
var,0.8143426595881565,0.010835245440954539,0.01089698031495258,cov,401
A,9885.277804025229,99.4988235900075,100.04859115176741,cov_diag,401
mu,0.20080073695251183,0.009107568066103364,0.009129928092915341,cov_diag,401
var,0.8140246346572563,0.01202072107409414,0.012050588689765112,cov_diag,401
A,9930.699484219653,95.81912216777795,95.81152894176319,cov,402
mu,0.2035247846193742,0.009106384390865857,0.009101237357129314,cov,402
var,0.8073870593897164,0.01067854494869559,0.010724732866873078,cov,402
A,9916.69034302806,99.7822751472338,99.76291856042914,cov_diag,402
mu,0.2070952163038816,0.009080867273625377,0.009091988209984981,cov_diag,402
var,0.8087714385564605,0.011855530010343066,0.011889213286479319,cov_diag,402
A,10022.50294011564,96.49072570827657,95.16731075933356,cov,403
mu,0.19525248682487364,0.0089985919425439,0.009079636337371794,cov,403
var,0.8205633394239651,0.010831199525508504,0.010984030171474427,cov,403
A,10014.454491298402,99.77620264442682,99.76898172723209,cov_diag,403
mu,0.19662082536584746,0.0090084791154584,0.009000057145206145,cov_diag,403
var,0.816917425309835,0.012217646183315887,0.01224450590037368,cov_diag,403
A,9887.731643808555,95.38598540199897,96.2767508464781,cov,404
mu,0.1946094578642287,0.009094460112965838,0.0092327931938307,cov,404
var,0.8228451515661158,0.01105943606216496,0.010923447688503738,cov,404
A,9877.999141960636,99.73304876544582,99.8118072681377,cov_diag,404
mu,0.19585788282251673,0.009126890559392944,0.009135732047012268,cov_diag,404
var,0.824015555264138,0.012247180578134485,0.012277772177164227,cov_diag,404
A,10105.625964032572,95.84402654228538,95.78818100177833,cov,405
mu,0.20069023002857525,0.008954281212333368,0.008956717334863688,cov,405
var,0.8043391889552357,0.010434661028822977,0.010462125121098525,cov,405
A,10098.215123815333,99.98693468269246,99.55992676335714,cov_diag,405
mu,0.20206011285364944,0.008914299444188298,0.008928285441244811,cov_diag,405
var,0.8049719177023392,0.01156860431818883,0.011605142303446796,cov_diag,405
A,9908.83401274576,95.97314184850266,95.66782211678198,cov,406
mu,0.2043490239008678,0.009154047876904672,0.009137085007605027,cov,406
var,0.8202340427118224,0.010876960502931127,0.010921354803597438,cov,406
A,9917.430139206952,99.72025159232797,99.82453491023804,cov_diag,406
mu,0.2041437183587088,0.009082594541502367,0.009105272406248904,cov_diag,406
var,0.8214339967343733,0.012125674132388747,0.012117448163344893,cov_diag,406
A,10026.015790087311,95.58714019173725,96.05700132321854,cov,407
mu,0.2067305132936197,0.008960933433018016,0.009059627684028002,cov,407
var,0.7999600931537639,0.01073001564064703,0.010864531264063462,cov,407
A,9964.230533881984,99.79353562446246,99.75200135808105,cov_diag,407
mu,0.2048389403439564,0.009036839618046251,0.00904281107370174,cov_diag,407
var,0.8042323559869999,0.012061895642317744,0.01210313562244625,cov_diag,407
A,10116.407283524772,95.88421779510162,95.75990790021437,cov,408
mu,0.186332785601342,0.008968594691126333,0.0089142312964414,cov,408
var,0.7989788299992849,0.010574738897297443,0.010560256773467206,cov,408
A,10040.866924968012,99.85004077319628,99.69482816930771,cov_diag,408
mu,0.18279691412722704,0.008968746343358983,0.00895843119516698,cov_diag,408
var,0.7996375029322,0.011902211483552829,0.01191051379961928,cov_diag,408
A,9837.046881581751,95.73348604530891,95.91489172585462,cov,409
mu,0.19381182640588968,0.009209938789476917,0.009217247495901585,cov,409
var,0.8020019598037833,0.010941481834260624,0.010996490290391356,cov,409
A,9844.627514141925,99.80727034964099,99.73823425984193,cov_diag,409
mu,0.19128128303514538,0.009143651419687005,0.009150261831105441,cov_diag,409
var,0.8005099041781273,0.012213502810844835,0.012260604475978652,cov_diag,409
A,10013.435755858132,96.15005120049202,95.47835757705478,cov,410
mu,0.20886298084396696,0.009070366993444929,0.00904088900252038,cov,410
var,0.8175686824135713,0.010480943057868754,0.010579992959317849,cov,410
A,10038.892945954436,99.77667844194161,99.76796011962246,cov_diag,410
mu,0.2048136286831136,0.008976587892643502,0.008989975288160092,cov_diag,410
var,0.816840429646487,0.011611417033219521,0.01163340181323175,cov_diag,410
A,9846.944202686973,96.12697159431596,95.51130814228803,cov,411
mu,0.1984684882293721,0.009125397901039431,0.009199335927484537,cov,411
var,0.7925677873062188,0.01079231893358732,0.010890132327096656,cov,411
A,9809.756655582483,100.01903043659114,99.52843231014809,cov_diag,411
mu,0.19654340432026987,0.009172271557253635,0.009170397267672227,cov_diag,411
var,0.7929148011981442,0.01211807470036527,0.012065242095738657,cov_diag,411
A,10021.361713423794,95.91507432252818,95.72362279136703,cov,412
mu,0.19392079155482853,0.009100794935057756,0.008943521838251528,cov,412
var,0.8072536866135176,0.010585751435052264,0.010689630131308246,cov,412
A,10044.05357447837,99.9975039751237,99.5536957881231,cov_diag,412
mu,0.1962770811697216,0.008913932148615659,0.009036688979007808,cov_diag,412
var,0.8090679952902755,0.011840902508402914,0.011866894165100698,cov_diag,412
A,10165.560394559847,95.67052176249295,95.96017339092957,cov,413
mu,0.200395998301655,0.00888071909661893,0.00889995756410971,cov,413
var,0.8072051501896981,0.010441386197677673,0.010470901637146873,cov,413
A,10166.804472451748,99.89685703329727,99.65957703926686,cov_diag,413
mu,0.20080201025851524,0.008896507813825673,0.008826428601747276,cov_diag,413
var,0.8045209130452113,0.011747184516273705,0.011553672893589804,cov_diag,413
A,10056.230538583963,95.84583914881703,95.78434012770255,cov,414
mu,0.18436544747161823,0.008987580101946805,0.008983684010401005,cov,414
var,0.7988039490654995,0.010462349770398189,0.010507656433805523,cov,414
A,10046.530525035512,100.16264721275279,99.3866927463239,cov_diag,414
mu,0.17627979979192887,0.008982704247636034,0.008950691439581214,cov_diag,414
var,0.8002000036221301,0.011670460613932895,0.011733312894873222,cov_diag,414
A,10045.830494177784,96.02452967842345,95.60827810884388,cov,415
mu,0.1959435668546539,0.009031867728396424,0.009026863983293767,cov,415
var,0.8191962796495887,0.010473703651234272,0.01050257490967732,cov,415
A,10044.560948802404,100.07446319929313,99.47346376101191,cov_diag,415
mu,0.1962837481512734,0.008982010413338532,0.008972821100507003,cov_diag,415
var,0.8189258764926529,0.01162252535494659,0.011594709122810996,cov_diag,415
A,10014.86745653769,95.88564541213158,95.75815674696304,cov,416
mu,0.19749293958561298,0.00905210698071764,0.009033516260731813,cov,416
var,0.8092868097556103,0.010759643083705039,0.010799643099846603,cov,416
A,10009.435499863072,99.96141820325377,99.5856250023168,cov_diag,416
mu,0.1975117122209835,0.00901860221670097,0.00898864857299835,cov_diag,416
var,0.8112002616382697,0.011960941054276778,0.012045781753791977,cov_diag,416
A,10003.908555562251,95.82366607258156,95.81675903567881,cov,417
mu,0.19869879404633708,0.009070576498491625,0.009057469805625168,cov,417
var,0.8287251414958834,0.010767679702700837,0.010795498598033108,cov,417
A,10009.436055090155,99.73192713377561,99.81095890362471,cov_diag,417
mu,0.1997942845708769,0.009019706049045326,0.009008476313424059,cov_diag,417
var,0.8330116445853392,0.011903441069349086,0.01194309618830464,cov_diag,417
A,9904.055487353753,95.84265025780765,95.7882631933617,cov,418
mu,0.19426510412094647,0.009122379473546728,0.00910872637913857,cov,418
var,0.7969755890070748,0.010681115671537475,0.010710853415219029,cov,418
A,9883.86052062967,99.82655339123859,99.71804600189802,cov_diag,418
mu,0.1920307609800098,0.009102174817939568,0.009117242354577924,cov_diag,418
var,0.7986027919080841,0.011970413557494642,0.012012352451130468,cov_diag,418
A,10076.321947684779,96.28792519726336,95.35564765308438,cov,419
mu,0.19985403483179406,0.008899202845645748,0.009012139670149385,cov,419
var,0.7935578697135921,0.010506501995831896,0.010596947358409995,cov,419
A,10105.21977379167,99.76389099187881,99.78050076688375,cov_diag,419
mu,0.2038084852998945,0.008899533221939482,0.008906952740623022,cov_diag,419
var,0.7926446074862088,0.011677902578821902,0.011727154457880943,cov_diag,419
A,9852.36508906328,96.58681345565601,95.04743332941587,cov,420
mu,0.21299940331113318,0.009199068288098761,0.009153024639075996,cov,420
var,0.8084165466709368,0.01074601883070248,0.010702950031817537,cov,420
A,9866.661844743683,99.80765734991387,99.73784723858383,cov_diag,420
mu,0.21797138822817716,0.00914230741709924,0.009118953932223093,cov_diag,420
var,0.8045171140339971,0.011838847354100126,0.01190648208638356,cov_diag,420
A,9981.31117505273,95.8004437026595,95.82682978907178,cov,421
mu,0.2014137296714787,0.009061089185482676,0.009066875867778086,cov,421
var,0.811446031863534,0.010557522900488602,0.010585974451495079,cov,421
A,9970.26724127051,100.22830898108258,99.32326419629896,cov_diag,421
mu,0.19964330213226764,0.009030001990469907,0.00904449081205377,cov_diag,421
var,0.808371380842678,0.011707433586181945,0.011708015703847552,cov_diag,421
A,10049.788502206533,95.80887280065647,95.81656903303185,cov,422
mu,0.21205722469367516,0.00898285397949027,0.008984560670937966,cov,422
var,0.8012780420120402,0.010447689931115244,0.01047495218921667,cov,422
A,10113.279636956728,99.81068094368352,99.73439166214509,cov_diag,422
mu,0.20936859326069537,0.00890240213983721,0.008907807566944759,cov_diag,422
var,0.8018981465522618,0.011502832454690082,0.011549111015999248,cov_diag,422
A,9935.152741127948,96.0105881739318,95.62014593526993,cov,423
mu,0.19128785162236484,0.009083482052971442,0.009155233757621457,cov,423
var,0.822130123984391,0.010639963389321772,0.010776652412508372,cov,423
A,9930.955980001505,99.76731987763316,99.77771165349303,cov_diag,423
mu,0.1950309936476105,0.009093862433373632,0.009075358795079178,cov_diag,423
var,0.8206185894705219,0.011859355987084567,0.01187979519282406,cov_diag,423
A,10027.986625707057,95.04836325549945,96.59375239189077,cov,424
mu,0.2044110567901024,0.008996840103302865,0.009103490662065639,cov,424
var,0.823745807154887,0.010631226997896944,0.010611588718347366,cov,424
A,10054.42111001548,99.69829233001057,99.8462986986639,cov_diag,424
mu,0.20187492260896744,0.008975082869965526,0.008972905485883208,cov_diag,424
var,0.8235388084437681,0.011736564959317401,0.011686423323187672,cov_diag,424
A,10049.77828860296,95.82459797894558,95.80854872766459,cov,425
mu,0.1992314598587944,0.008996780321729028,0.008991002330343528,cov,425
var,0.8013076631299049,0.010546297024434576,0.010591695789293757,cov,425
A,10070.311260498638,99.54515240927397,100.00145169618489,cov_diag,425
mu,0.20179983064688234,0.008945139308551321,0.008936499905889777,cov_diag,425
var,0.8004797422909151,0.011752927970738033,0.011772776304696812,cov_diag,425
A,10040.718686462546,95.81000846842808,95.81705847095687,cov,426
mu,0.20000801675884422,0.009047652885961063,0.009033880218940587,cov,426
var,0.8304902186530425,0.010534801451380641,0.010561495463455174,cov,426
A,10055.512710212352,99.82028513358621,99.72169739154289,cov_diag,426
mu,0.19751478557271512,0.00896984872460324,0.008975042903938505,cov_diag,426
var,0.8315842351087209,0.011669940431338522,0.011708315681719535,cov_diag,426
A,10016.594933057411,95.59998358927815,96.03785604099376,cov,427
mu,0.19396210667234365,0.009065713629874572,0.009018179081573954,cov,427
var,0.815818537879079,0.010596643464620175,0.0107079623220558,cov,427
A,10053.924640997064,99.51682709907061,100.0302251277801,cov_diag,427
mu,0.1920197732059018,0.008978745594558336,0.008955584451863001,cov_diag,427
var,0.8193934340633158,0.01178902839616052,0.011793545128587948,cov_diag,427
A,10005.082213615045,95.66672932355912,95.97457541250107,cov,428
mu,0.1897194553098142,0.009063407437845597,0.009025578356420354,cov,428
var,0.807537609080502,0.010694667451811446,0.01075795038202261,cov,428
A,10024.75963177227,99.68458678388751,99.86079772837188,cov_diag,428
mu,0.19111414015624834,0.008990302273888232,0.008978440389685625,cov_diag,428
var,0.8052219007959748,0.011865692156413052,0.011908576482162753,cov_diag,428
A,10163.227019829763,95.77769020716381,95.8697967694618,cov,429
mu,0.19692971084004274,0.008797277717164534,0.00899737022507337,cov,429
var,0.801549183719167,0.010383833474008633,0.01047779337425731,cov,429
A,10164.557202300355,99.93866756727017,99.61383687644144,cov_diag,429
mu,0.19698935978965262,0.008789777416561322,0.00893531443900065,cov_diag,429
var,0.8063724094344306,0.011573010213064068,0.01160685458287867,cov_diag,429
A,10013.830477579195,95.8319076062239,95.79930423331874,cov,430
mu,0.21024518884883803,0.009017755782465026,0.0090180337169867,cov,430
var,0.7957360252836734,0.010630760137733165,0.010674898907403583,cov,430
A,9999.874157151471,99.39386161883984,100.15866224966969,cov_diag,430
mu,0.21624285946076988,0.009020671170049855,0.008985565787613128,cov_diag,430
var,0.7948135996466792,0.011886653932614902,0.01183484151535904,cov_diag,430
A,9883.245294497958,95.84238157050243,95.79766001714736,cov,431
mu,0.17123921721014612,0.009162146710021026,0.009150799007477981,cov,431
var,0.8017565654228881,0.010769291082302119,0.010810957031070182,cov,431
A,9871.336097210688,99.88153978778443,99.66714714753878,cov_diag,431
mu,0.17498166402930368,0.009181049512497609,0.009068351149631967,cov_diag,431
var,0.8043336264246417,0.011977192700610184,0.012008853459775641,cov_diag,431
A,9954.136303580746,95.83757988494845,95.80421262082601,cov,432
mu,0.18498512313890952,0.00913098187256526,0.009088327980422545,cov,432
var,0.8216375948336695,0.010725546713289532,0.010772992597201549,cov,432
A,9935.430211015091,100.83408302402829,98.72481897602903,cov_diag,432
mu,0.18623015582707836,0.009075104083256286,0.00907717698689336,cov_diag,432
var,0.8199429382342505,0.012011269604382691,0.011919710270424462,cov_diag,432
A,10061.790637533315,96.13064606500843,95.51224572534613,cov,433
mu,0.19041889393689138,0.00897146238590676,0.009022776705670464,cov,433
var,0.811445276708547,0.01064016459602184,0.010567978324145754,cov,433
A,10067.58507180812,100.01287926893816,99.53491154646005,cov_diag,433
mu,0.18901823026282702,0.008978683648620544,0.008924598025451747,cov_diag,433
var,0.8117433489289052,0.011756609495074611,0.011792747378948604,cov_diag,433
A,9927.052007070573,95.76827040698866,95.86641181994766,cov,434
mu,0.19242781389896574,0.009013495840600912,0.009151417994644695,cov,434
var,0.7890739400768269,0.01054367194156873,0.010583655968006492,cov,434
A,9969.407479198117,99.80565529599822,99.73665165243452,cov_diag,434
mu,0.1918151567600968,0.00901608295189844,0.009026967874974449,cov_diag,434
var,0.7879479681360656,0.01173175404008799,0.011777831852533898,cov_diag,434
A,10054.37838315248,95.85068148969336,95.79631703736563,cov,435
mu,0.1827779847220877,0.008995972350448597,0.008990839686835082,cov,435
var,0.7954740024926248,0.010734855097296665,0.010785318125836846,cov,435
A,10059.39064255696,99.83754434151382,99.70746175110239,cov_diag,435
mu,0.18292199111110238,0.008949415817717089,0.008940100329381116,cov_diag,435
var,0.7973653319659388,0.012028489816148902,0.012026092721675995,cov_diag,435
A,9889.982632077044,95.81055063141599,95.82173590833249,cov,436
mu,0.1919916368547129,0.009120056910549111,0.009158113647141836,cov,436
var,0.80373992980757,0.010738107185836428,0.010715560574412097,cov,436
A,9952.221672896212,99.6505855832869,99.89983214303106,cov_diag,436
mu,0.19009387388628335,0.009022418145350455,0.009069689962438378,cov_diag,436
var,0.798903219806386,0.011780260997938805,0.011982731033663428,cov_diag,436
A,9962.21353648314,95.76348775580963,95.87278162471593,cov,437
mu,0.20800664318091466,0.0090410128981926,0.009105600652503579,cov,437
var,0.8027415173318835,0.010734582779270379,0.010642530327034657,cov,437
A,10010.415709087418,99.82631639845826,99.71937582502058,cov_diag,437
mu,0.20974606930365508,0.008993940545340948,0.009003012407326356,cov_diag,437
var,0.8030978940386657,0.011806562403628297,0.011857255879013177,cov_diag,437
A,10114.07924622229,95.65731612865059,96.00318424544186,cov,438
mu,0.19277269527439764,0.008978889894345978,0.00896084764762246,cov,438
var,0.8242794753660486,0.010748664167141007,0.01086776485003694,cov,438
A,10115.55069253509,99.24536896088945,100.30444876256638,cov_diag,438
mu,0.19756038003768622,0.008958859194662572,0.008871280329001526,cov_diag,438
var,0.8223987526011908,0.012041406145222103,0.012075998751741718,cov_diag,438
A,10171.672899473922,95.80351459195214,95.82969108503536,cov,439
mu,0.19034249949940307,0.008894828861423947,0.00888908859439004,cov,439
var,0.8050307193956433,0.010388118357564787,0.010422133902373195,cov,439
A,10143.673447854362,100.22885526997445,99.32771585698836,cov_diag,439
mu,0.1846431809314536,0.008856955526552805,0.008899502128215369,cov_diag,439
var,0.8032952140338765,0.011561961031230156,0.011759477692396526,cov_diag,439
A,10009.60296444791,95.97173666436848,95.65226407997747,cov,440
mu,0.18763714032964057,0.009044973369229117,0.009029738829897483,cov,440
var,0.807981892890906,0.010457871266749533,0.010494411259902307,cov,440
A,9988.085376950134,99.77156167108016,99.77346636461331,cov_diag,440
mu,0.19160791726978726,0.009027594988263698,0.009023779623912667,cov_diag,440
var,0.8084098891012284,0.011677386845018565,0.011716672483000186,cov_diag,440
A,10072.818498212964,95.79449291996987,95.8368269688414,cov,441
mu,0.21512751837086933,0.008969339679746635,0.008958094061077108,cov,441
var,0.8124718220475062,0.010599615560233004,0.01065214507441138,cov,441
A,10048.96707161006,99.39574637142653,100.15825545198429,cov_diag,441
mu,0.21133553075237005,0.009024723720352398,0.008921036938137745,cov_diag,441
var,0.8125942774765931,0.011898459585873796,0.011847142252849541,cov_diag,441
A,9883.199300973085,95.61835776921384,96.01956041495454,cov,442
mu,0.19647482304687486,0.009194347746705552,0.00916511754339461,cov,442
var,0.8307866416130363,0.010819909701083185,0.010860103085870211,cov,442
A,9900.45138538988,99.92403566457476,99.62483455375693,cov_diag,442
mu,0.19729032308208364,0.009173033516293484,0.00905112365049976,cov_diag,442
var,0.8289946531197419,0.012006454453258217,0.012023887938345185,cov_diag,442
A,10079.142956146017,95.89484891392988,95.73358194161585,cov,443
mu,0.2079374583999221,0.008944777875964541,0.008953300300617743,cov,443
var,0.7930798636266426,0.01043934388238303,0.010455414611193368,cov,443
A,10052.485991650567,99.78130607191447,99.76309421241469,cov_diag,443
mu,0.20571186393807642,0.008946863657298043,0.008957103961093962,cov_diag,443
var,0.7945804351597182,0.01166370043365598,0.011727445094489568,cov_diag,443
A,10159.468108224919,96.56970150914913,95.07424541601031,cov,444
mu,0.19993515576691437,0.00888410560501133,0.008919145176931006,cov,444
var,0.804544848616542,0.010523514318109085,0.010546408023382305,cov,444
A,10156.469983000956,100.85315752178977,98.7045701702976,cov_diag,444
mu,0.20480644647615104,0.00887735024285475,0.008864491808789888,cov_diag,444
var,0.8054463322406908,0.011627034923643571,0.011724329341599697,cov_diag,444
A,10074.31094807294,95.68258874799884,95.94776351890192,cov,445
mu,0.209738081780279,0.008957440563939587,0.008967582720223773,cov,445
var,0.8044033727330349,0.010566243877361728,0.010585866326539767,cov,445
A,10053.741028732327,99.8299303226348,99.71519814999536,cov_diag,445
mu,0.2103073577853636,0.008947704812679484,0.008973172866188423,cov_diag,445
var,0.8054863709318882,0.011784730121962347,0.011823522543027954,cov_diag,445
A,9833.210479183888,96.48532164686513,95.15304626289402,cov,446
mu,0.19513710173496077,0.009177253412134562,0.009169073670172096,cov,446
var,0.78998212771283,0.010779506001114604,0.010719755959269894,cov,446
A,9819.73343098771,99.99875719044098,99.55322574638404,cov_diag,446
mu,0.1935652147554188,0.009111489590691385,0.009205191340795804,cov_diag,446
var,0.7887300532465609,0.011907028252475083,0.01211535928125807,cov_diag,446
A,9980.874542030362,95.64726323184011,95.98425626542415,cov,447
mu,0.19757480446362086,0.009005997145862216,0.00906061738109729,cov,447
var,0.7929430253641645,0.01060603928868069,0.01055480674710747,cov,447
A,9996.331885553082,99.92726286895588,99.62540124503485,cov_diag,447
mu,0.197584115518228,0.009033731956948142,0.008976784893513931,cov_diag,447
var,0.7929648551347414,0.011873759222305167,0.011700029223687035,cov_diag,447
A,10072.988822308193,95.31235173779206,96.33259884403392,cov,448
mu,0.18935181560666348,0.009036228705715726,0.008969410128509693,cov,448
var,0.8235526128068579,0.010625528857843165,0.010640297480142976,cov,448
A,10087.813362055407,99.3896189086936,100.16047992126343,cov_diag,448
mu,0.19227350670888463,0.008957255394809812,0.008917467534679325,cov_diag,448
var,0.8196933396839863,0.011810639314936668,0.0117954214083492,cov_diag,448
A,10039.90163811272,95.80454329630652,95.82808563915641,cov,449
mu,0.196427182452642,0.009034319484024871,0.009027745089792143,cov,449
var,0.8308779010997907,0.010656020782548094,0.010698071278322575,cov,449
A,10074.74255882734,99.79584908718691,99.74803397666892,cov_diag,449
mu,0.19887736190980973,0.00895475616267721,0.008957898979862162,cov_diag,449
var,0.8297044799861402,0.011768234581522607,0.011804234255314048,cov_diag,449
A,9992.825877725829,95.84371263158944,95.79546944773504,cov,450
mu,0.202325681177418,0.009084298763372935,0.00902900148517053,cov,450
var,0.8180526450177055,0.010811139757974925,0.010776047498398089,cov,450
A,9990.85559206618,99.78480808687141,99.76036906639091,cov_diag,450
mu,0.2043421596952469,0.009017591163581789,0.009033192423425842,cov_diag,450
var,0.8181478469861637,0.012000682490366099,0.012016776760691442,cov_diag,450
A,9885.508732992279,95.82974510277145,95.78794241711411,cov,451
mu,0.22981594240009653,0.009158120755406007,0.009144541698165433,cov,451
var,0.808927980239354,0.010639169326100336,0.010685226509611186,cov,451
A,9912.085605419437,99.81071448062143,99.73525419365305,cov_diag,451
mu,0.22816196756390975,0.009096467874210533,0.00910805529929711,cov_diag,451
var,0.8097893761405971,0.011752554063377964,0.011773377146062093,cov_diag,451
A,9960.833253102799,96.13303047081358,95.50698476347733,cov,452
mu,0.1837558835778028,0.009063387462913566,0.009064549763357722,cov,452
var,0.7863252259197387,0.0105140914054107,0.010532247618855468,cov,452
A,9934.139982585482,99.79130464148587,99.75052592302211,cov_diag,452
mu,0.1843995596365777,0.009052045926892243,0.00904619669567455,cov_diag,452
var,0.7885211578987473,0.011711116254224312,0.011752410775498809,cov_diag,452
A,10073.72154524154,95.92180865835738,95.69955635393305,cov,453
mu,0.218448422699878,0.00899722161617197,0.008993244763419384,cov,453
var,0.8356559457864478,0.010581086666989092,0.01059953170173719,cov,453
A,10051.731160106905,99.9066469805142,99.63882436844152,cov_diag,453
mu,0.21909858654682932,0.008937588144815357,0.009017099445707366,cov_diag,453
var,0.8321866702230641,0.011708550612604274,0.011706142666624897,cov_diag,453
A,9969.04871657082,95.87959686631268,95.75640082594349,cov,454
mu,0.18742020431769316,0.009064807116587576,0.00909549531174579,cov,454
var,0.8108528996308195,0.01064825928680851,0.010734444190901792,cov,454
A,9934.123509860285,100.23589535451717,99.31563305595554,cov_diag,454
mu,0.18834491026866945,0.0090641002864143,0.009077320070462696,cov_diag,454
var,0.8075594705494815,0.011871249554446362,0.011922955310378071,cov_diag,454
A,10022.498646928992,95.72246371207684,95.93740530645042,cov,455
mu,0.1917138905932658,0.00903244825427363,0.009049881390215092,cov,455
var,0.8132873080400663,0.010657071289207757,0.010929482102100686,cov,455
A,10033.665611859955,99.94588038051799,99.60305341731373,cov_diag,455
mu,0.19610467775339985,0.00903261944601065,0.008935829612563529,cov_diag,455
var,0.8156911951717096,0.01194121492119738,0.011988752276731443,cov_diag,455
A,10273.213027555155,95.9827335098294,95.6537469216741,cov,456
mu,0.19999150326406906,0.00881780879869529,0.00879279323369802,cov,456
var,0.8054057730381781,0.010392440499327357,0.01044633612015188,cov,456
A,10243.391633490879,99.65824199978307,99.88957964339455,cov_diag,456
